time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-03-24T15:23:09.318Z,60.7358,-151.8354,13,1.7,ml,,,,0.31,ak,ak0193tio98z,2019-03-24T15:26:52.910Z,"30km W of Nikiski, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-03-24T15:10:10.020Z,38.838501,-122.8396683,1.36,0.95,md,15,83,0.003267,0.04,nc,nc73155670,2019-03-24T15:40:03.635Z,"10km NW of The Geysers, CA",earthquake,0.23,0.4,0.09,3,automatic,nc,nc
2019-03-24T15:09:34.840Z,33.4895,-116.7846667,4.3,0.46,ml,20,70,0.02631,0.13,ci,ci38284103,2019-03-24T15:13:23.265Z,"9km NE of Aguanga, CA",earthquake,0.22,0.41,0.083,11,automatic,ci,ci
2019-03-24T14:51:17.485Z,60.7838,-147.0289,23.7,1.6,ml,,,,0.59,ak,ak0193ti8ubo,2019-03-24T14:54:37.037Z,"53km SW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-24T14:32:56.930Z,48.6302,155.3452,37.5,4.8,mb,,170,4.724,0.71,us,us1000jkzz,2019-03-24T15:03:43.040Z,"234km SSW of Severo-Kuril'sk, Russia",earthquake,8.3,4.7,0.045,153,reviewed,us,us
2019-03-24T14:30:49.360Z,61.7282,-150.5549,52,1.5,ml,,,,0.54,ak,ak0193ti4eqw,2019-03-24T14:35:53.426Z,"27km W of Willow, Alaska",earthquake,,2.3,,,automatic,ak,ak
2019-03-24T14:26:06.690Z,59.7969,-141.738,1.9,2,ml,,,,0.71,ak,ak0193ti3gjz,2019-03-24T14:31:01.893Z,"49km SE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-24T14:23:05.560Z,32.9733333,-116.945,5.8,0.69,ml,13,168,0.02562,0.37,ci,ci38284055,2019-03-24T14:26:48.187Z,"9km E of Poway, CA",earthquake,1.38,1.65,0.144,7,automatic,ci,ci
2019-03-24T14:12:00.820Z,19.3996658,-155.1543274,37.09,1.85,md,50,54,0.02458,0.18,hv,hv70882947,2019-03-24T14:15:05.810Z,"9km ESE of Volcano, Hawaii",earthquake,0.51,0.45,0.14,11,automatic,hv,hv
2019-03-24T14:01:16.926Z,62.9496,-147.423,3.1,2.1,ml,,,,1,ak,ak0193thy4fd,2019-03-24T14:06:06.727Z,"91km ESE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-03-24T14:00:16.080Z,33.5521667,-116.4171667,9.25,0.64,ml,19,113,0.02956,0.17,ci,ci38284015,2019-03-24T14:03:52.646Z,"16km SW of La Quinta, CA",earthquake,0.41,0.6,0.087,12,automatic,ci,ci
2019-03-24T13:59:03.300Z,19.1188,-67.5673,49,2.75,md,4,237,1.0588,0.22,pr,pr2019083013,2019-03-24T17:14:00.418Z,"85km NW of San Antonio, Puerto Rico",earthquake,4.97,13.81,0.16,3,reviewed,pr,pr
2019-03-24T13:58:43.270Z,19.8641,-109.5148,10,4.3,mb,,212,7.83,0.59,us,us1000jkzn,2019-03-24T14:28:23.040Z,"196km NE of Socorro Island, Mexico",earthquake,10.2,2,0.04,177,reviewed,us,us
2019-03-24T13:43:54.100Z,19.4573326,-155.3063354,-1.1,2.19,ml,13,269,0.0389,0.12,hv,hv70882927,2019-03-24T21:46:38.963Z,"7km WNW of Volcano, Hawaii",earthquake,5.36,9.95,0.7,8,automatic,hv,hv
2019-03-24T13:43:42.830Z,19.7565,-155.5621667,17.31,3.01,ml,66,77,0.02786,0.12,hv,hv70882932,2019-03-25T03:19:21.228Z,"31km SSE of Waimea, Hawaii",earthquake,0.3,0.64,0.211,43,reviewed,hv,hv
2019-03-24T13:41:32.751Z,61.5479,-149.958,32.9,1.5,ml,,,,0.43,ak,ak0193thlaqj,2019-03-24T13:44:12.257Z,"2km N of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-03-24T13:41:06.610Z,18.1458,-66.6503,19,1.56,md,8,88,0.1005,0.39,pr,pr2019083012,2019-03-24T16:22:26.517Z,"10km SW of Jayuya, Puerto Rico",earthquake,0.82,0.69,0.46,7,reviewed,pr,pr
2019-03-24T13:40:52.300Z,34.021,-117.2198333,13.54,1.29,ml,44,42,0.09037,0.21,ci,ci38283999,2019-03-24T13:51:46.720Z,"5km SE of Loma Linda, CA",earthquake,0.26,0.58,0.303,8,automatic,ci,ci
2019-03-24T13:34:24.030Z,-21.9404,-68.6524,112.5,4.3,mb,,108,0.566,0.66,us,us1000jkzg,2019-03-24T14:14:19.040Z,"65km NNE of Calama, Chile",earthquake,7,6.8,0.237,5,reviewed,us,us
2019-03-24T13:24:30.785Z,62.1839,-150.1056,18.3,1.4,ml,,,,0.24,ak,ak0193thhneu,2019-03-24T13:28:29.263Z,"13km W of Y, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-03-24T13:00:15.234Z,65.218,-149.825,12.7,1.3,ml,,,,0.69,ak,ak0193thch0z,2019-03-24T13:03:44.730Z,"45km ENE of Manley Hot Springs, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-24T12:58:30.054Z,60.163,-151.2681,35.5,1.7,ml,,,,0.53,ak,ak0193th3i3e,2019-03-24T13:03:44.350Z,"23km S of Cohoe, Alaska",earthquake,,3.6,,,automatic,ak,ak
2019-03-24T12:44:44.701Z,69.0209,-144.7628,0.1,2.9,ml,,,,1.03,ak,ak0193th0j7a,2019-03-24T12:56:22.505Z,"104km NNE of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-24T12:42:07.301Z,61.4304,-149.9004,31.4,2,ml,,,,0.87,ak,ak0193th00vt,2019-03-24T12:53:41.685Z,"10km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-24T12:28:23.180Z,38.8035011,-122.8286667,1.98,0.56,md,9,84,0.005374,0.05,nc,nc73155660,2019-03-24T12:53:03.687Z,"7km WNW of The Geysers, CA",earthquake,0.43,0.77,,1,automatic,nc,nc
2019-03-24T12:27:36.920Z,15.6724,-94.7383,50.3,5.1,mww,,135,2.574,0.94,us,us1000jkyx,2019-03-24T20:08:53.040Z,"62km S of San Francisco del Mar, Mexico",earthquake,8.1,7,0.073,18,reviewed,us,us
2019-03-24T12:26:20.030Z,38.8111649,-122.8228302,2.04,0.56,md,9,107,0.005464,0.03,nc,nc73155655,2019-03-24T14:51:04.356Z,"7km WNW of The Geysers, CA",earthquake,0.41,1.15,,1,automatic,nc,nc
2019-03-24T12:24:09.640Z,19.4150009,-155.6181641,7.6,2.02,md,8,124,0.0151,0.13,hv,hv70882882,2019-03-24T12:27:14.750Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,1.07,2.83,0.07,4,automatic,hv,hv
2019-03-24T12:21:40.854Z,59.8298,-152.914,103.5,1.9,ml,,,,0.61,ak,ak0193tgvlfa,2019-03-24T12:27:55.422Z,"61km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-03-24T12:20:22.240Z,19.3355007,-155.1304932,0.48,1.86,ml,50,119,0.04933,0.18,hv,hv70882877,2019-03-24T12:26:07.840Z,"15km SE of Volcano, Hawaii",earthquake,0.3,0.21,0.1,4,automatic,hv,hv
2019-03-24T12:13:49.440Z,38.8113327,-122.8225021,2.35,0.88,md,9,86,0.005767,0.03,nc,nc73155650,2019-03-24T14:25:03.204Z,"7km WNW of The Geysers, CA",earthquake,0.44,1.16,,1,automatic,nc,nc
2019-03-24T11:59:17.220Z,33.6506667,-116.6606667,12.91,0.7,ml,24,63,0.05466,0.11,ci,ci38283975,2019-03-24T12:03:02.015Z,"11km N of Anza, CA",earthquake,0.22,0.42,0.178,22,automatic,ci,ci
2019-03-24T11:53:20.897Z,57.8979,-156.2604,129.7,3.1,ml,,,,0.72,ak,ak0193tggz43,2019-03-24T12:01:59.992Z,"91km SSE of King Salmon, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-24T11:53:13.810Z,47.1093,-113.1694,10,3.2,ml,,132,0.383,0.98,us,us1000jkyq,2019-03-24T21:51:23.601Z,"25km ESE of Seeley Lake, Montana",earthquake,2.3,2,0.046,62,reviewed,us,us
2019-03-24T11:48:28.630Z,38.8188324,-122.760498,1.17,0.23,md,8,121,0.01375,0.02,nc,nc73155645,2019-03-24T12:04:02.412Z,"3km W of Cobb, CA",earthquake,0.43,0.82,0.16,2,automatic,nc,nc
2019-03-24T11:46:12.631Z,65.1932,-149.8172,14.7,1.3,ml,,,,0.58,ak,ak0193tgfgju,2019-03-24T11:50:46.438Z,"43km ENE of Manley Hot Springs, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-24T11:39:57.780Z,30.973,-87.232,5,2.7,mb_lg,,176,0.249,0.63,us,us1000jl33,2019-03-25T05:24:15.725Z,"3km E of Century, Florida",earthquake,2.9,2,0.104,24,reviewed,us,us
2019-03-24T11:39:12.482Z,61.4997,-150.1268,44.1,1.4,ml,,,,0.86,ak,ak0193tgdygo,2019-03-24T11:47:25.197Z,"9km WSW of Big Lake, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-03-24T11:37:33.030Z,33.2625,-116.0166667,3.26,1.08,ml,27,67,0.1656,0.23,ci,ci38283967,2019-03-24T11:41:21.680Z,"7km SW of Salton City, CA",earthquake,0.39,1.59,0.192,25,automatic,ci,ci
2019-03-24T11:32:54.320Z,33.3913345,-116.4781647,20.31,1.03,ml,19,153,0.133,0.28,ci,ci38283959,2019-03-24T11:36:33.225Z,"18km NNW of Borrego Springs, CA",earthquake,0.87,1.27,0.215,3,automatic,ci,ci
2019-03-24T11:32:01.340Z,40.3891678,-125.1395035,0.96,4.35,mw,86,265,,0.56,nc,nc73155640,2019-03-24T19:59:23.448Z,"73km W of Petrolia, CA",earthquake,3.84,8.66,,8,reviewed,nc,nc
2019-03-24T11:25:27.290Z,19.3321,-64.612,72,3.43,md,13,321,1.7164,0.52,pr,pr2019083011,2019-03-24T16:22:04.126Z,"101km N of Road Town, British Virgin Islands",earthquake,7.19,19.37,0.22,12,reviewed,pr,pr
2019-03-24T11:10:16.377Z,61.3828,-150.074,47.2,1.2,ml,,,,0.37,ak,ak0193tg7r23,2019-03-24T11:18:18.799Z,"16km SSW of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2019-03-24T11:07:01.030Z,18.1556,-67.269,31,1.52,md,3,309,0.1843,0.19,pr,pr2019083010,2019-03-24T16:21:43.846Z,"12km NW of Puerto Real, Puerto Rico",earthquake,5.43,3.92,0.45,2,reviewed,pr,pr
2019-03-24T11:06:01.840Z,33.0416679,-116.4211655,6.64,1.17,ml,39,85,0.03831,0.19,ci,ci38283951,2019-03-24T11:09:36.260Z,"17km ESE of Julian, CA",earthquake,0.31,0.86,0.176,6,automatic,ci,ci
2019-03-24T11:02:39.636Z,69.7015,-145.1128,0.8,3,ml,,,,0.73,ak,ak0193tg634m,2019-03-24T11:14:37.818Z,"74km SW of Kaktovik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-03-24T11:01:58.790Z,-0.6495,121.8732,10,4.7,mb,,79,0.979,0.54,us,us1000jkye,2019-03-24T11:57:03.040Z,"107km WNW of Luwuk, Indonesia",earthquake,4.5,1.9,0.123,20,reviewed,us,us
2019-03-24T10:58:39.110Z,36.9468,-116.4392,0.9,0.8,ml,8,282.63,0.116,0.23,nn,nn00680781,2019-03-24T11:00:35.360Z,"28km E of Beatty, Nevada",earthquake,,20.2,,,automatic,nn,nn
2019-03-24T10:54:58.990Z,19.3668,-64.2996,55,3.38,md,8,346,1.9748,0.16,pr,pr2019083009,2019-03-24T13:20:02.110Z,"110km NNE of Road Town, British Virgin Islands",earthquake,3.94,13.56,0.3,5,reviewed,pr,pr
2019-03-24T10:48:01.986Z,60.6163,-143.4249,22.7,1.4,ml,,,,1.18,ak,ak0193tfufk6,2019-03-24T10:50:52.397Z,"82km NW of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-24T10:37:08.860Z,38.8346672,-122.8388367,-0.76,0.56,md,11,113,0.00471,0.22,nc,nc73155625,2019-03-24T13:16:02.802Z,"10km NW of The Geysers, CA",earthquake,0.47,1.04,0.01,2,automatic,nc,nc
2019-03-24T10:28:45.140Z,33.2311667,-116.7685,12.36,0.92,ml,39,29,0.00947,0.2,ci,ci38283943,2019-03-24T10:32:19.575Z,"1km SSW of Lake Henshaw, CA",earthquake,0.26,0.64,0.189,24,automatic,ci,ci
2019-03-24T10:26:03.966Z,59.9783,-151.843,54.4,2.7,ml,,,,0.6,ak,ak0193tfppxk,2019-03-24T10:37:39.807Z,"22km N of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-03-24T10:26:03.710Z,38.7729988,-122.7456665,1.99,0.63,md,9,80,0.01238,0.02,nc,nc73155620,2019-03-24T12:49:02.659Z,"1km ESE of The Geysers, CA",earthquake,0.35,0.61,0.26,3,automatic,nc,nc
2019-03-24T10:24:46.448Z,61.5023,-149.8969,38.6,1.7,ml,,,,0.64,ak,ak0193tfpdsw,2019-03-24T10:37:39.428Z,"3km SE of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-24T10:22:51.927Z,61.9624,-152.0042,120.8,1.9,ml,,,,0.8,ak,ak0193tfoysm,2019-03-24T10:31:17.062Z,"106km WNW of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-24T10:21:18.140Z,36.7755,-116.0585,4.5,0,ml,6,115.78,0.037,0.22,nn,nn00680779,2019-03-24T10:22:54.413Z,"63km N of Pahrump, Nevada",earthquake,,3.6,,,automatic,nn,nn
2019-03-24T10:20:43.550Z,38.8445015,-122.8294983,1.76,0.57,md,10,111,0.007532,0.01,nc,nc73155615,2019-03-24T12:23:02.523Z,"10km WNW of Cobb, CA",earthquake,0.36,0.67,,1,automatic,nc,nc
2019-03-24T10:20:12.060Z,33.5003319,-116.7870026,6.3,0.45,ml,12,109,0.01639,0.08,ci,ci38283935,2019-03-24T10:23:44.732Z,"10km NE of Aguanga, CA",earthquake,0.41,1.26,0.168,2,automatic,ci,ci
2019-03-24T10:19:20.080Z,33.6825,-116.6843333,15.06,0.45,ml,17,78,0.0379,0.14,ci,ci38283927,2019-03-24T10:22:58.217Z,"7km SSE of Idyllwild, CA",earthquake,0.36,0.58,0.2,10,automatic,ci,ci
2019-03-24T10:17:37.330Z,38.7840004,-122.7235031,1.27,0.94,md,11,83,0.009874,0.02,nc,nc73155610,2019-03-24T11:57:05.575Z,"3km WNW of Anderson Springs, CA",earthquake,0.25,0.42,0.13,4,automatic,nc,nc
2019-03-24T10:15:15.960Z,38.8433342,-122.8376694,1.66,0.53,md,13,118,0.005035,0.05,nc,nc73155605,2019-03-24T11:30:03.202Z,"10km NW of The Geysers, CA",earthquake,0.29,0.59,0.26,2,automatic,nc,nc
2019-03-24T10:12:24.378Z,60.098,-153.1481,118,1.8,ml,,,,0.77,ak,ak0193tfmrie,2019-03-24T10:17:02.625Z,"48km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-03-24T10:06:44.492Z,60.2854,-150.889,56.4,1.4,ml,,,,0.15,ak,ak0193tflirl,2019-03-24T10:10:21.265Z,"24km SSE of Soldotna, Alaska",earthquake,,1.9,,,automatic,ak,ak
2019-03-24T10:05:20.090Z,19.4041672,-155.2896729,0.32,1.72,ml,21,41,0.01005,0.17,hv,hv70882767,2019-03-24T10:11:05.900Z,"6km WSW of Volcano, Hawaii",earthquake,0.22,0.31,0.17,8,automatic,hv,hv
2019-03-24T10:01:47.680Z,19.3075,-67.7081,60,3.33,md,15,316,0.951,0.5,pr,pr2019083005,2019-03-24T12:14:21.040Z,"62km NNW of San Antonio, Puerto Rico",earthquake,4.39,10.64,0.16,14,reviewed,pr,pr
2019-03-24T09:54:17.269Z,62.1136,-145.5676,21.4,1.7,ml,,,,0.67,ak,ak0193tfabeq,2019-03-24T09:56:56.836Z,"1km WNW of Glennallen, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-24T09:49:50.070Z,38.8348351,-122.8028336,1.98,1.13,md,11,65,0.01039,0.02,nc,nc73155600,2019-03-24T11:04:02.052Z,"7km WNW of Cobb, CA",earthquake,0.34,0.84,,1,automatic,nc,nc
2019-03-24T09:41:42.850Z,33.2338333,-116.7691667,12.39,0.64,ml,23,55,0.008981,0.14,ci,ci38283911,2019-03-24T09:45:26.179Z,"1km SSW of Lake Henshaw, CA",earthquake,0.27,0.78,0.158,13,automatic,ci,ci
2019-03-24T09:30:02.260Z,12.1073,-86.7518,95.71,5.3,mww,,90,0.393,1.25,us,us1000jkxw,2019-03-25T03:18:26.474Z,"26km SW of Nagarote, Nicaragua",earthquake,6.1,4.2,0.062,25,reviewed,us,us
2019-03-24T09:28:21.534Z,61.4517,-144.4189,38.3,1.5,ml,,,,0.94,ak,ak0193tf4r52,2019-03-24T09:32:42.324Z,"7km S of Chitina, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-03-24T09:06:24.220Z,36.852,-116.2548,10.3,0.2,ml,14,154.58,0.05,0.11,nn,nn00680776,2019-03-24T09:08:55.957Z,"45km E of Beatty, Nevada",earthquake,,1.5,,,automatic,nn,nn
2019-03-24T08:51:32.800Z,61.9541,-148.3109,29.7,1.6,ml,,,,0.88,ak,ak0193teo9vk,2019-03-24T08:54:45.222Z,"33km ENE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-24T08:49:07.730Z,33.3353333,-117.0575,22.8,0.69,ml,10,238,0.1641,0.16,ci,ci38283895,2019-03-24T08:52:47.809Z,"4km SSE of Pala, CA",earthquake,1.37,1.96,0.248,6,automatic,ci,ci
2019-03-24T08:39:58.660Z,18.0553,-68.3016,161,3.15,md,13,213,0.4655,0.54,pr,pr2019083008,2019-03-24T13:19:20.315Z,"48km SE of Boca de Yuma, Dominican Republic",earthquake,7.84,2.59,0.39,6,reviewed,pr,pr
2019-03-24T08:14:47.581Z,61.5859,-150.346,1,1.6,ml,,,,0.97,ak,ak0193tegdij,2019-03-24T08:19:58.934Z,"22km WNW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-03-24T08:11:43.560Z,38.8168335,-122.8236694,1.9,1.55,md,29,46,0.009043,0.05,nc,nc73155585,2019-03-24T10:38:02.898Z,"7km NW of The Geysers, CA",earthquake,0.18,0.31,0.04,9,automatic,nc,nc
2019-03-24T08:08:44.140Z,18.2348,-66.9441,17,2.71,md,16,92,0.1535,0.32,pr,pr2019083007,2019-03-24T13:18:26.323Z,"5km ESE of Las Marias, Puerto Rico",earthquake,0.49,0.84,0.31,12,reviewed,pr,pr
2019-03-24T07:53:05.263Z,39.7185,-118.9568,2.2,0.6,ml,3,339.76,0.33,0.1894,nn,nn00680790,2019-03-24T17:15:09.363Z,"28km ENE of Fernley, Nevada",earthquake,,28,0,1,reviewed,nn,nn
2019-03-24T07:46:28.270Z,19.0635,-64.1895,119,3.41,md,4,350,1.898,0.03,pr,pr2019083006,2019-03-24T13:17:38.267Z,"84km NNE of Road Town, British Virgin Islands",earthquake,4.5,5.01,0.15,3,reviewed,pr,pr
2019-03-24T07:44:40.051Z,58.827,-136.151,8,2.1,ml,,,,1.02,ak,ak0193te1cth,2019-03-24T07:48:02.956Z,"51km NNW of Gustavus, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-03-24T07:42:44.940Z,38.8359985,-122.7863312,1.6,0.95,md,11,73,0.003952,0.02,nc,nc73155575,2019-03-24T08:05:02.999Z,"6km WNW of Cobb, CA",earthquake,0.31,0.57,0.05,2,automatic,nc,nc
2019-03-24T07:40:36.330Z,38.8334999,-122.7858353,1.85,2.26,md,28,62,0.0128,0.05,nc,nc73155570,2019-03-24T10:11:03.747Z,"6km WNW of Cobb, CA",earthquake,0.19,0.38,0.17,10,automatic,nc,nc
2019-03-24T07:37:24.700Z,38.8351669,-122.7860031,1.59,0.63,md,10,92,0.004688,0.02,nc,nc73155560,2019-03-24T09:41:02.565Z,"6km WNW of Cobb, CA",earthquake,0.38,0.5,0.13,3,automatic,nc,nc
2019-03-24T07:32:02.220Z,44.7833333,-112.3761667,4.67,1.99,ml,22,69,0.19,0.15,mb,mb80338624,2019-03-24T18:46:57.810Z,"23km NE of Lima, Montana",earthquake,0.31,0.87,0.193,12,reviewed,mb,mb
2019-03-24T07:26:20.820Z,36.6561661,-121.3160019,7.59,1.55,md,11,87,,0.16,nc,nc73155555,2019-03-24T09:15:04.421Z,"15km S of Tres Pinos, CA",earthquake,0.62,1.9,0.2,10,automatic,nc,nc
2019-03-24T07:23:42.940Z,33.8171667,-116.9516667,11.43,0.92,ml,32,76,0.1164,0.18,ci,ci38283879,2019-03-24T07:27:28.714Z,"4km N of San Jacinto, CA",earthquake,0.29,0.72,0.176,28,automatic,ci,ci
2019-03-24T07:21:31.111Z,61.4168,-150.1153,39.5,1.5,ml,,,,0.49,ak,ak0193tdwenr,2019-03-24T07:24:18.594Z,"14km SW of Big Lake, Alaska",earthquake,,1.3,,,automatic,ak,ak
2019-03-24T07:10:01.180Z,33.8868332,-116.2383347,3.83,1.4,ml,24,83,0.06633,0.19,ci,ci38283871,2019-03-24T07:13:37.725Z,"16km ENE of Thousand Palms, CA",earthquake,0.36,0.9,0.217,9,automatic,ci,ci
2019-03-24T07:08:11.722Z,61.4152,-150.0881,32.9,1.4,ml,,,,0.67,ak,ak0193tdtkur,2019-03-24T07:12:36.221Z,"13km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-03-24T07:00:38.140Z,45.8646667,-111.3633333,7.42,2.19,ml,19,72,0.305,0.18,mb,mb80338619,2019-03-24T18:37:46.880Z,"2km WNW of Manhattan, Montana",earthquake,0.44,1.49,0.091,11,reviewed,mb,mb
2019-03-24T06:54:21.720Z,33.8906667,-116.2436667,3.98,1.01,ml,23,53,0.06796,0.24,ci,ci38283855,2019-03-24T06:58:03.125Z,"16km ENE of Thousand Palms, CA",earthquake,0.36,1.15,0.228,24,automatic,ci,ci
2019-03-24T06:51:20.980Z,33.232,-116.7718333,11.19,2.21,ml,70,25,0.01165,0.19,ci,ci38283847,2019-03-24T06:55:13.101Z,"1km SW of Lake Henshaw, CA",earthquake,0.19,0.6,0.187,25,automatic,ci,ci
2019-03-24T06:46:47.260Z,38.7946663,-122.7578354,0.2,0.68,md,4,136,0.02006,0,nc,nc73155545,2019-03-24T08:34:02.183Z,"2km N of The Geysers, CA",earthquake,0.54,3.5,0.15,2,automatic,nc,nc
2019-03-24T06:44:24.880Z,38.8064995,-122.8193359,2.54,0.43,md,14,76,0.008045,0.05,nc,nc73155540,2019-03-24T08:08:02.017Z,"6km WNW of The Geysers, CA",earthquake,0.36,0.8,0.12,2,automatic,nc,nc
2019-03-24T06:35:48.200Z,38.8061676,-122.8236694,1.79,0.88,md,7,130,0.005079,0.04,nc,nc73155535,2019-03-24T07:42:02.862Z,"7km WNW of The Geysers, CA",earthquake,0.58,1.13,,1,automatic,nc,nc
2019-03-24T06:30:11.000Z,34.238,-117.4926667,8.05,1.8,ml,61,23,0.03125,0.2,ci,ci38283831,2019-03-24T06:40:45.870Z,"2km SSE of Lytle Creek, CA",earthquake,0.18,0.52,0.178,25,automatic,ci,ci
2019-03-24T06:07:28.460Z,38.8233337,-122.8003311,1.28,0.98,md,20,46,0.007611,0.03,nc,nc73155525,2019-03-24T07:00:04.580Z,"6km NW of The Geysers, CA",earthquake,0.2,0.38,0.12,4,automatic,nc,nc
2019-03-24T06:06:22.390Z,33.2375,-116.7683333,11.79,0.69,ml,15,82,0.008165,0.17,ci,ci38283823,2019-03-24T06:10:07.505Z,"1km SW of Lake Henshaw, CA",earthquake,0.34,0.71,0.126,15,automatic,ci,ci
2019-03-24T06:03:00.960Z,37.7431679,-122.1675034,7.83,1.74,md,31,56,0.04267,0.1,nc,nc73155520,2019-03-24T06:34:02.606Z,"2km NNW of San Leandro, CA",earthquake,0.24,0.63,0.14,22,automatic,nc,nc
2019-03-24T05:56:54.540Z,18.9968,-67.1758,9,2.64,md,9,315,0.5332,0.47,pr,pr2019083004,2019-03-24T08:16:47.697Z,"56km N of San Antonio, Puerto Rico",earthquake,2.57,2.17,0.16,6,reviewed,pr,pr
2019-03-24T05:55:10.940Z,66.4191,-157.4886,26.5,2.2,ml,,,,0.49,ak,ak0193tcwuyi,2019-03-24T06:03:03.785Z,"60km SSW of Kobuk, Alaska",earthquake,,2.2,,,automatic,ak,ak
2019-03-24T05:49:10.140Z,33.9246667,-116.76,9.19,0.94,ml,31,90,0.0228,0.15,ci,ci38283815,2019-03-24T05:52:59.837Z,"3km ENE of Cabazon, CA",earthquake,0.24,0.62,0.167,28,automatic,ci,ci
2019-03-24T05:41:27.290Z,33.2324982,-116.7791672,11.32,3.28,ml,90,19,0.01745,0.21,ci,ci38283807,2019-03-25T06:20:06.515Z,"2km SW of Lake Henshaw, CA",earthquake,0.21,0.8,0.257,14,automatic,ci,ci
2019-03-24T05:31:25.494Z,61.2824,-152.296,115.6,1.9,ml,,,,0.8,ak,ak0193tcro7x,2019-03-24T05:36:18.950Z,"85km NW of Nikiski, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-03-24T05:26:22.416Z,61.5257,-149.9284,47.2,1.2,ml,,,,1.15,ak,ak0193tcqlcv,2019-03-24T05:29:57.247Z,"1km ENE of Big Lake, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-03-24T05:10:24.262Z,64.8143,-151.5024,19.8,1.4,ml,,,,0.54,ak,ak0193tcn64l,2019-03-24T05:13:44.231Z,"46km WSW of Manley Hot Springs, Alaska",earthquake,,1.4,,,automatic,ak,ak
2019-03-24T05:09:33.880Z,18.9006,-66.5695,93,3.03,md,6,299,0.8258,0.48,pr,pr2019083003,2019-03-24T08:16:36.490Z,"49km NNE of Arecibo, Puerto Rico",earthquake,8.15,6.53,0.12,5,reviewed,pr,pr
2019-03-24T04:56:08.430Z,36.6913,-116.2945,0,-0.1,ml,9,122.36,0.062,0.25,nn,nn00680770,2019-03-24T04:58:15.477Z,"47km ESE of Beatty, Nevada",earthquake,,11.9,,,automatic,nn,nn
2019-03-24T04:48:16.490Z,-22.8372,-68.8859,115.85,4.6,mb,,60,0.662,1.13,us,us1000jkwk,2019-03-24T07:09:50.650Z,"41km S of Calama, Chile",earthquake,4.6,8.3,0.182,9,reviewed,us,us
2019-03-24T04:44:00.640Z,33.4875,-116.7878333,4.77,0.46,ml,20,70,0.02692,0.21,ci,ci38283775,2019-03-24T04:47:47.600Z,"9km NE of Aguanga, CA",earthquake,0.36,1.54,0.136,11,automatic,ci,ci
2019-03-24T04:38:01.030Z,45.8062,151.9891,35,4.7,mb,,94,6.487,1.13,us,us1000jkwj,2019-03-24T04:56:07.040Z,"Kuril Islands",earthquake,4.6,2,0.053,107,reviewed,us,us
2019-03-24T04:37:34.970Z,1.7088,126.4233,37.44,6.1,mww,,30,1.325,1.38,us,us1000jkwi,2019-03-25T04:39:19.306Z,"141km ENE of Bitung, Indonesia",earthquake,6.6,5.8,0.068,21,reviewed,us,us
2019-03-24T04:18:04.920Z,37.3172,-117.4898,0.1,0.8,ml,9,182.47,0.151,0.18,nn,nn00680768,2019-03-24T04:19:54.282Z,"48km SSW of Goldfield, Nevada",earthquake,,16.1,,,automatic,nn,nn
2019-03-24T04:14:10.758Z,39.9162,-120.0531,6.9,-0.1,ml,3,182.6,0.177,0.0252,nn,nn00680789,2019-03-24T17:12:03.610Z,"27km NNW of Cold Springs, Nevada",earthquake,,12.2,0,1,reviewed,nn,nn
